m,x,y,z,vx,vy,vz
0.0,-2208213700.4045296,147165772289.68958,-15004258.181850696,-35899.70440187352,11576.555825484582,-2300.5280582174
0.0,-2259632412.1578784,147180694244.21405,-17911547.7894048,-36090.80079142032,11362.330775026918,-2251.62677505377
0.0,-2137303540.8365746,147146512333.73798,-11659491.828385448,-33885.11905275562,13185.62421410361,-2924.3266277594253
0.0,-2082509189.8917012,147121721687.9003,-6299394.265383337,-37054.369033028706,11538.222685391067,-2294.2490311680285
0.0,-2393034242.1045194,147220101562.90775,-25677768.726730023,-36252.76742109029,11158.958758870249,-2212.63575560251
0.0,-2236830526.010453,147174048710.98257,-16613384.673776286,-36026.63030612506,11436.336724988234,-2267.7354723700687
0.0,-2339522891.6649866,147204235253.45276,-22543748.657725822,-36211.096106448094,11214.59357740357,-2222.3474283452947
0.0,-2437483055.079317,147233314301.97275,-28290482.51336619,-36276.94744123098,11125.356788650479,-2207.2676585286495
0.0,-2040109994.8428485,147107616072.90457,-3501684.0774624227,-36718.33062743613,11262.181727933827,-2224.2166902450645
0.0,-2227386789.888802,147171307105.31,-16077161.99742394,-35992.16256822203,11475.145784360362,-2276.5392572580213
0.0,-2442657323.272999,147234857601.32098,-28596412.539380744,-36279.32394552328,11122.01764790571,-2206.7585709669715
0.0,-2089978635.5527875,147124345283.05206,-6826673.281651016,-37216.78708079676,11671.038656226256,-2331.7374538286845
0.0,-2326649114.0664754,147200423507.18976,-21792375.252612356,-36197.93170113848,11231.572581753253,-2225.47612341513
0.0,-2350123989.856611,147207374035.31726,-23162820.3604746,-36220.85450306979,11201.83574824659,-2220.0426096754604
0.0,-2303048292.4260683,147193452955.88446,-20418569.69230705,-36169.060028259104,11267.97164693144,-2232.4156573312484
0.0,-1897256689.2553065,147062446544.6009,5380960.963829985,-36530.87463964187,11127.464366986707,-2190.1162365538926
0.0,-2392282314.617845,147219875188.95197,-25630932.457661472,-36252.29658598878,11159.606063066081,-2212.747105418353
0.0,-2160489933.395485,147152406129.2665,-12503996.395423084,-35294.98856463854,12166.76862863613,-2469.6420824158627
0.0,-2182760261.484131,147158546643.59366,-13626148.272979628,-35690.415686790846,11793.846840993983,-2356.7777866108027
0.0,-2373265177.0760193,147214228699.96475,-24516494.40822475,-36239.37799630724,11177.178999937592,-2215.71598977488
0.0,-2003417788.3009777,147095834458.9281,-1180487.5791822239,-36626.2796274318,11190.272995763436,-2206.9902513707766
0.0,-2209583214.3698134,147166169240.4919,-15083684.866655732,-35907.58067826468,11568.043287046527,-2298.4254003619994
0.0,-2226446072.536848,147171036178.90918,-16025351.486756694,-35988.386864209955,11479.356039374647,-2277.496987457709
0.0,-2064900608.9176276,147115748780.30728,-5109762.9513422325,-36850.68282224287,11370.188594882586,-2250.523561530344
0.0,-2157613766.2643805,147151620532.1121,-12366244.78510815,-35210.989138860714,12240.668226214806,-2494.7934826123605
0.0,-2268482650.58248,147183294496.76935,-18422672.35179066,-36110.407605738365,11339.153728102512,-2246.7539005502886
0.0,-2313600507.2902174,147196570930.30222,-21032820.372200925,-36182.820941528546,11250.748096021227,-2229.0966318839933
0.0,-2392259966.289981,147219868293.04675,-25630075.94723022,-36252.281584674995,11159.628987690252,-2212.749752108198
0.0,-2304159564.1211643,147193787663.72787,-20486715.491202213,-36170.56800401331,11266.085911304433,-2232.0417778299593
0.0,-2193494245.3578005,147161570138.7569,-14198599.919944914,-35796.254826967095,11685.931084608183,-2328.00969407039
0.0,-1960748531.288832,147082335874.5375,1474503.047528431,-36572.65281880922,11152.053872629493,-2197.379986789971
0.0,-2023044377.0800169,147102109354.8258,-2415686.4162300327,-36666.81854565842,11221.346260708473,-2214.4657591459954
0.0,-2563085739.8774314,147270764563.22665,-35714143.20226979,-36313.31826950795,11057.933206694366,-2197.91766588169
0.0,-2507094724.664339,147254064315.06696,-32399340.350885283,-36300.76240779141,11087.427689023672,-2201.8090565809407
0.0,-2637890533.339516,147293076618.56525,-40146519.09899872,-36328.71270701615,11025.080405737606,-2194.042283529837
0.0,-2130126386.1123743,147144956274.5912,-11684289.884936685,-32456.039795786528,13842.867916096451,-3449.348280190406
0.0,-2294450923.7335725,147190922938.1354,-19920481.462264538,-36156.61784804502,11283.345654976943,-2235.4323775939274
0.0,-2413760101.5599885,147226256347.4837,-26893653.130783666,-36264.93575670181,11142.144287585494,-2209.8967623135454
0.0,-2690214755.9108276,147308679062.67947,-43247834.41323048,-36337.21615106696,11005.700298495472,-2192.0172699224804
0.0,-2136785047.9940114,147146398621.89694,-11653345.383863127,-33814.26357102593,13225.833930439998,-2948.8047698896044
0.0,-1840822021.553973,147044871360.76575,8829092.353828968,-36509.68680448518,11119.11752351658,-2186.508190905248
0.0,-2260979683.436205,147181091880.46466,-17989702.9222301,-36093.936072523706,11358.637591309274,-2250.843454971264
0.0,-2392667983.718343,147219989270.05246,-25654850.792534195,-36252.539670254104,11159.275324918748,-2212.689962078051
0.0,-2328623234.876132,147201003244.4264,-21907012.754518043,-36200.060908232765,11228.850988310916,-2224.968366107554
0.0,-2046589789.489157,147109729727.91568,-3920374.7356626373,-36744.23167953943,11283.049541157434,-2229.215805086745
0.0,-2279224645.0997925,147186446211.01627,-19042358.541479975,-36131.33119443407,11314.118685637035,-2241.5984852491383
0.0,-2311951459.9413257,147196080656.6344,-20935707.70427103,-36180.77375880114,11253.330166215095,-2229.591236851492
0.0,-2242782349.792424,147175779714.8739,-16949980.387288522,-36045.658361330614,11414.64644487156,-2262.932488956648
0.0,-2281326488.0536366,147187065482.56717,-19163389.833007637,-36135.09755157041,11309.569565079062,-2240.678285931601
0.0,-1940554849.3645625,147075994408.54745,2719142.173461467,-36556.163609936695,11141.515915670845,-2194.487376340066
0.0,-2257994766.8195806,147180218407.57693,-17818871.51567846,-36086.88399223136,11366.91492002909,-2252.596440255949
0.0,-2009834124.5959318,147097879841.8824,-1583596.6432414225,-36637.93920718713,11199.079043638012,-2209.1212211070706
0.0,-2284166600.6935062,147187901172.34543,-19327329.112932254,-36140.040171269444,11303.580660750635,-2239.4680730760942
0.0,-2176739510.912607,147156860244.61157,-13310694.025327824,-35613.80145411254,11869.76255447387,-2378.0233795332592
0.0,-1935077376.7140057,147074283109.8922,3056130.3043178977,-36552.31386147591,11139.182316785435,-2193.8175094774106
0.0,-2168963999.138953,147154701797.664,-12912537.134179972,-35487.42819827771,11991.11370979376,-2413.8006502292083
0.0,-2577661514.9785347,147275114141.14432,-36576685.3563599,-36316.61696387568,11050.897861405014,-2197.0438336422176
0.0,-1931930188.4026754,147073289696.3943,3252702.4704087237,-36550.198332814034,11137.928225620564,-2193.451965748464
0.0,-1958213030.1133099,147081546544.03204,1628306.6167822182,-36570.362211857464,11150.538145547136,-2196.9749706084267
0.0,-2478538656.6745343,147245549125.623,-30713649.595267225,-36293.3298079587,11101.732256701302,-2203.7880120724135
0.0,-2221545629.185026,147169616754.5672,-15748317.301367667,-35967.657702417004,11502.385895390316,-2282.8405683641754
0.0,-2193726644.661764,147161642252.6307,-14212608.827451646,-35798.14513385416,11683.91989330636,-2327.487416189379
0.0,-2168547424.242094,147154595301.6292,-12893322.114256872,-35479.36456113545,11998.572777683523,-2416.0776731936708
0.0,-2437811576.1255736,147233419397.6787,-28312344.529358987,-36277.09567420432,11125.142586264054,-2207.233080906114
0.0,-1961687388.4969773,147082636812.03214,1414774.7475623505,-36573.52599736608,11152.628944083795,-2197.532212429285
0.0,-2103403366.0939772,147129344477.94598,-7860967.926549959,-37925.37842071939,12219.135597636265,-2518.709700153678
0.0,-2352929536.829278,147208199369.81598,-23326061.64576396,-36223.29731842285,11198.6272836502,-2219.46966496103
0.0,-2346971194.8970485,147206438097.33878,-22978823.49962218,-36218.047796871324,11205.525839868154,-2220.7029753782667
0.0,-2330484741.557257,147201553459.78882,-22013466.268164724,-36202.028526774,11226.322762265498,-2224.506157164771
0.0,-1914277496.0367296,147067772497.83176,4333815.2806729125,-36539.54957799301,11131.91283062394,-2191.606384008741
0.0,-2588120277.581437,147278227878.51822,-37195221.91400159,-36318.907752771345,11046.066517572855,-2196.457188690722
0.0,-2381468107.7313795,147216661676.42044,-24995780.632507466,-36245.175293143875,11169.333688449771,-2214.3796496068244
0.0,-2274153869.414052,147184949072.2394,-18746763.25046185,-36121.83626059748,11325.546350546212,-2243.9438299411822
0.0,-2382772613.121021,147217046784.77057,-25072519.233029142,-36246.06737116526,11168.122051509341,-2214.17303738527
0.0,-2262121972.0012736,147181424062.27487,-18055326.799805827,-36096.563623461,11355.550656776697,-2250.190684696769
0.0,-2256534753.4408097,147179796134.64096,-17735910.194761425,-36083.30818417099,11371.084441532255,-2253.486710461148
0.0,-2489851660.4440413,147248920022.54596,-31381151.26489737,-36296.657104817554,11096.097251363126,-2203.0003312207186
0.0,-2273001260.5243573,147184620873.27798,-18682178.061272778,-36119.56019125172,11328.243648059448,-2244.499628295778
0.0,-2081957038.602627,147121530852.6875,-6260502.051699019,-37045.01184991904,11530.515371069747,-2292.1659104190567
0.0,-2178400564.4906497,147157322674.1973,-13397424.789946519,-35636.518283730526,11847.462334221707,-2371.677099997021
0.0,-2509541840.976706,147254798695.03522,-32546192.39043282,-36301.28827001027,11086.153019026526,-2201.6331379429457
0.0,-2348983584.6096067,147207022550.1069,-23091817.576039873,-36219.865245712186,11203.155594224278,-2220.282860642768
0.0,-2438901068.6293273,147233741169.85547,-28374699.74956999,-36277.60381307763,11124.43249648953,-2207.126884651872
0.0,-2242427035.3128424,147175675348.03702,-16929629.163845632,-36044.57841670953,11415.88469847045,-2263.2046699079215
0.0,-2483991387.261549,147247183271.42896,-31037922.366384506,-36295.001175240875,11099.000511455435,-2203.403817871625
0.0,-2309949356.0899196,147195491042.233,-20820035.63597296,-36178.230636303284,11256.52142617475,-2230.2014505317684
0.0,-2273986217.7379155,147184907922.98386,-18738488.05940246,-36121.491027005606,11325.93771227866,-2244.0251088646346
0.0,-2495391280.5923004,147250578475.88968,-31710860.160954654,-36298.07609385936,11093.359169632946,-2202.620334290166
0.0,-2110077311.2707605,147132136539.29764,-8500256.367336327,-39201.5880891449,13032.973409670545,-2929.6834640221086
0.0,-2164664686.7844133,147153535705.06284,-12704107.817393208,-35398.64747984525,12073.366160930056,-2439.2725797739017
0.0,-1911259956.1917138,147066825966.5507,4520705.054995408,-36537.90773227447,11131.037055778508,-2191.325376672567
0.0,-2612572970.0650597,147285523534.1968,-38646021.62763118,-36323.951882226356,11035.379132274937,-2195.1980689509955
0.0,-2200033117.8742533,147163426864.7655,-14552488.003679885,-35846.911188235914,11632.900271291632,-2314.4897412853124
0.0,-2500997824.6198463,147252241244.59094,-32039436.2986215,-36299.41051070521,11090.545832969001,-2202.234293594485
0.0,-2221319105.336454,147169548339.7085,-15735286.359291183,-35966.66716144438,11503.495133539043,-2283.0964189676556
0.0,-2426649647.010092,147230096139.1844,-27653517.529471368,-36271.68858722466,11132.717870789473,-2208.4057032645333
0.0,-2377637552.03937,147215526527.3114,-24772707.01877984,-36242.51197038364,11172.943257033901,-2214.9910832079545
0.0,-2166640028.4676967,147154075266.67584,-12799749.358344138,-35441.33304983067,12034.013493336854,-2426.9760321990802
0.0,-2453310298.240756,147238029963.98843,-29223043.072541486,-36283.95644122903,11115.485533254396,-2205.781902771208
0.0,-2562556281.5346594,147270603361.08975,-35682832.901571535,-36313.19843240066,11058.194831484296,-2197.9497031932715
0.0,-2584010293.416229,147277005959.75812,-36953371.978657566,-36318.015482059556,11047.945301383732,-2196.6823969053485
0.0,-2563565204.3673344,147270906729.71027,-35742862.419628166,-36313.42851965896,11057.697230277114,-2197.886861736868
0.0,-2351488125.0020385,147207776564.0463,-23242806.365784243,-36222.048053956256,11200.267282020714,-2219.7616305533693
0.0,-2474188973.791203,147244249313.4481,-30456842.048813142,-36291.8974596082,11103.957697831465,-2204.1023163180525
0.0,-1909699833.708479,147066342703.50623,4616070.519429004,-36537.07985814203,11130.597757761067,-2191.182465475684
0.0,-2160773181.96992,147152476319.51447,-12515950.173158832,-35302.84146330865,12159.914709960363,-2467.365577214285
0.0,-2046552005.2454107,147109710009.06564,-3915482.561796698,-36744.039149563265,11282.916303546981,-2229.1874601385825
0.0,-2281052635.445466,147186977963.4941,-19145723.06454396,-36134.629427843094,11310.150641844592,-2240.7974292946255
0.0,-2356056792.7165756,147209133552.7646,-23510671.6962408,-36225.93727253627,11195.126851925908,-2218.8474156103457
0.0,-2165379275.0673766,147153722956.32382,-12736453.947871778,-35414.68722602081,12058.765628091604,-2434.7009923494707
0.0,-1925178473.4880953,147071176094.74442,3667926.530962442,-36545.896593749916,11135.435354098478,-2192.707096363601
0.0,-2336219776.7261944,147203251960.0081,-22349407.06645495,-36207.87261016428,11218.782596843042,-2223.113388172071
0.0,-2230949566.1014304,147172350057.3856,-16283219.939049998,-36005.800360425594,11459.825144497552,-2273.0186214762725
0.0,-2188888386.723952,147160272668.57855,-13952713.141923498,-35754.801673821625,11728.61621505279,-2339.177835870297
0.0,-2400759428.8450894,147222397213.323,-26130448.561000425,-36257.50437761633,11152.437458131002,-2211.563088175092
0.0,-2438208896.6471496,147233535836.47623,-28334491.385031685,-36277.28230034205,11124.882131375825,-2207.194908553666
0.0,-2134780404.466529,147145945705.8731,-11634979.963819899,-33504.67741777611,13392.629636607964,-3058.089673093293
0.0,-2219627719.8086576,147169063740.74652,-15642933.58526542,-35958.98087586432,11511.96197584286,-2285.0626083266316
0.0,-2270985985.1742873,147184030954.81467,-18567726.854983184,-36115.53925892475,11333.04181881172,-2245.4844299158394
0.0,-2400243533.9908805,147222233496.09198,-26097413.465489905,-36257.20495394996,11152.862781252432,-2211.6334401048152
0.0,-2680226295.002504,147305702963.6308,-42655865.297281876,-36335.71742055622,11009.232691835025,-2192.3715051707327
0.0,-2402945480.395976,147223035770.9597,-26255780.533942454,-36258.80926462921,11150.646854448916,-2211.272176098838
0.0,-2229608230.1859655,147171953827.58673,-16203573.537816474,-36000.7871342663,11465.48004367358,-2274.3252894961606
0.0,-2479406333.102982,147245805385.65323,-30763404.728622332,-36293.60680512856,11101.293753715674,-2203.7292060437135
0.0,-2371514858.9605117,147213714486.24557,-24413716.464316327,-36238.08874265125,11178.908581761178,-2216.0159959829602
0.0,-1988322293.518789,147091049250.29358,-241878.73205016117,-36603.34294096276,11173.376584539388,-2202.835228542548
0.0,-2147548775.4510655,147149007387.82626,-11948909.596728422,-34781.89143984227,12588.544445015757,-2626.7144703127765
0.0,-2341187158.3157587,147204725746.27365,-22640597.957256734,-36212.69157320215,11212.521576960911,-2221.969709315299
0.0,-2288338100.733004,147189118951.19687,-19567517.00123974,-36147.020797244055,11295.111249663274,-2237.7645939484587
0.0,-2071238362.4753265,147117876872.9004,-5532326.128587698,-36906.6149099158,11416.296351086907,-2262.144030186986
0.0,-2383938616.658221,147217403450.54895,-25144567.79456087,-36246.84358024559,11167.054378686344,-2213.990630447817
0.0,-2080004067.5138898,147120863193.6772,-6128873.777587287,-37014.14611530162,11505.015164991353,-2285.2849951181033
0.0,-2705517196.4455056,147313244757.49817,-44157479.545313284,-36339.40703219923,11000.422373732934,-2191.4969511565714
0.0,-2269512838.3911185,147183591048.8428,-18479940.71565709,-36112.55851027513,11336.610768007431,-2246.230536468924
0.0,-2017768312.499226,147100415912.19363,-2082574.7844276452,-36654.384818359205,11211.689314702453,-2212.1542143871784
0.0,-2089819385.6236515,147124292798.85196,-6816630.642760312,-37212.54087028639,11667.499513532686,-2330.697221017429
0.0,-2767527159.610631,147331744458.23306,-47841085.97722224,-36347.185086319834,10980.411439061758,-2189.6642741741935
0.0,-2146546401.2477937,147148755434.58762,-11912701.48637811,-34722.24464907135,12633.419170537365,-2645.6213365861636
0.0,-2273256532.5574727,147184692016.0741,-18697242.467004802,-36120.070836628336,11327.642840320306,-2244.3709675383247
0.0,-2587788424.0442443,147278126302.87274,-37175328.38866808,-36318.837233426995,11046.218306252085,-2196.474313787394
0.0,-1871426509.0326793,147054403682.00302,6959670.825027616,-36519.984655384425,11122.63226657199,-2188.255903030876
0.0,-2342670769.6128483,147205163163.1345,-22726084.316064198,-36214.094799198865,11210.694343665751,-2221.639060293092
0.0,-1974001821.8711681,147086515535.90747,653035.3492167166,-36585.956597609606,11161.070438355602,-2199.733624075587
0.0,-2243427775.571443,147175966546.29755,-16987551.793300044,-36047.615611926,11412.407960840814,-2262.433241869451
0.0,-2049677238.3823152,147110723670.27942,-4114019.397814993,-36758.1970711696,11294.423576372028,-2231.9643537876686
0.0,-2299454944.1021414,147192403076.33002,-20212146.45670277,-36163.98642240775,11274.24707766318,-2233.640737128385
0.0,-2442892019.6034017,147234922982.12103,-28609092.745973535,-36279.433240624065,11121.86711389047,-2206.7371918755484
0.0,-2469139872.0983396,147242744839.3014,-30157724.36358316,-36290.13088397753,11106.604641982887,-2204.482900455112
0.0,-1725269667.8408954,147009016876.5845,15858290.868528701,-36485.23204061991,11118.013063099657,-2182.404100400543
0.0,-2476787421.742036,147245023970.80505,-30609779.790209338,-36292.764217354175,11102.622348565834,-2203.91477961304
0.0,-1843013410.9421072,147045559006.1672,8696068.120812923,-36510.34907196576,11119.304468217642,-2186.6211504853127
0.0,-2389739707.7391677,147219116455.25342,-25480993.101323795,-36250.67456577185,11161.833590077757,-2213.1185038548238
0.0,-2310111808.960621,147195542048.54904,-20830910.800275203,-36178.43318268263,11256.261714957669,-2230.148325393864
0.0,-2629096861.6754007,147290442561.82013,-39620460.571800485,-36327.115907735875,11028.576695946265,-2194.4317672958973
0.0,-2241449475.117915,147175389982.54254,-16873719.788194537,-36041.56555330692,11419.33509142306,-2263.9678615361954
0.0,-2107215904.9671583,147130901505.091,-8207379.964507614,-38456.096450896104,12585.58618483962,-2679.143397684209
0.0,-2567876364.2097926,147272190319.02377,-35996958.86839153,-36314.415708970926,11055.582816232934,-2197.6229086853537
0.0,-2214767299.1814175,147167670858.77097,-15373681.750017097,-35935.39876563882,11537.778724072896,-2291.157605646778
0.0,-2076919694.6931214,147119796566.40823,-5913502.520016958,-36971.04719682097,11469.566816893135,-2275.9240570165275
0.0,-2187761992.760733,147159949673.29788,-13892062.89608139,-35743.886526965296,11739.816940366922,-2342.1421205643774
0.0,-2491657413.772426,147249457087.02695,-31486833.164536435,-36297.135348080636,11095.205714515077,-2202.8783418312355
0.0,-2422159854.940538,147228758441.7651,-27389603.788319744,-36269.40074315179,11135.916606230356,-2208.906639852162
0.0,-2248621859.4396544,147177485693.03253,-17283209.065648,-36062.6126462691,11395.128184152161,-2258.6651564641415
0.0,-2042710909.2623172,147108459789.23523,-3667218.7738407236,-36728.188930599375,11270.10918660821,-2226.118483074941
0.0,-2072974515.0241582,147118459636.67465,-5647836.818443381,-36924.59393130167,11431.17173435884,-2265.95313268464
0.0,-2398129775.9889636,147221618391.94778,-25977358.170247905,-36255.917894553284,11154.622835995542,-2211.920059509718
0.0,-2338343544.9465694,147203870550.3005,-22470404.255798064,-36209.97588830938,11216.070979392052,-2222.6195560202937
0.0,-2323908251.594982,147199607330.15186,-21629956.375452142,-36194.92638374553,11235.421867595604,-2226.200704196985
0.0,-2338770996.2774053,147204007288.31183,-22498366.11229102,-36210.37644525133,11215.536755412993,-2222.519293643776
0.0,-2189002866.3095093,147160295712.59503,-13956368.353871195,-35756.001631820225,11727.467218857852,-2338.8855842213084
0.0,-1992326714.833438,147092310829.13705,-487004.46006715676,-36608.89265690539,11177.406663282218,-2203.8390656830925
0.0,-2659927726.869276,147299642443.63254,-41450172.9488175,-36332.50097627787,11016.640422638318,-2193.1377760990263
0.0,-2156528720.9434047,147151339490.7423,-12319601.932035165,-35175.525172933485,12271.016371193627,-2505.3265811287315
0.0,-2337942894.949207,147203758624.97775,-22448739.283456072,-36209.575558267345,11216.580175107187,-2222.7117339225288
0.0,-2394645172.7535763,147220578934.98117,-25771622.50672451,-36253.77805044042,11157.571201051554,-2212.407227289778
0.0,-2434673540.3312874,147232480038.135,-28124894.497414734,-36275.61928645379,11127.217496876987,-2207.5540184474075
0.0,-2270495754.9825096,147183883813.64774,-18537357.967803966,-36114.55634316976,11334.220963812248,-2245.734618635156
0.0,-2373793226.4677014,147214395597.3355,-24549758.89226231,-36239.75112463257,11176.662884372325,-2215.626897272804
0.0,-2130468437.001946,147145037121.6147,-11678738.82053702,-32552.800005635654,13807.35115221106,-3410.4750893739497
0.0,-2166978653.363897,147154162933.69998,-12814420.402048022,-35448.4090183991,12027.519827117225,-2425.0005423017615
0.0,-2441858994.4144244,147234626593.88806,-28550480.823930774,-36278.95770952501,11122.52664956239,-2206.836354135425
0.0,-2553385758.9072504,147267870439.458,-35139350.455786526,-36311.07692525916,11062.813618902803,-2198.53741466101
0.0,-2600032033.3709335,147281781666.23935,-37900201.15661253,-36321.42102989647,11040.75670317482,-2195.8260624427726
0.0,-2564684195.9796805,147271238910.5791,-35808378.04903636,-36313.6861081916,11057.14485230478,-2197.8188770147303
0.0,-2354223342.5276933,147208591043.4221,-23404218.143562865,-36224.39135153198,11197.170775921917,-2219.208907790785
0.0,-2149711493.0968876,147149559009.25894,-12032196.501719875,-34897.4654986889,12499.196173783364,-2590.37467372745
0.0,-2586944005.053596,147277880788.5968,-37128263.4041624,-36318.65162103374,11046.604050841326,-2196.5199901679302
0.0,-2259856501.5277495,147180766810.47827,-17927273.76121585,-36091.30485144403,11361.72086160579,-2251.4893146776503
0.0,-2204788686.4264336,147164796838.1304,-14817991.505176604,-35878.764902599,11598.983703365575,-2306.008763863527
0.0,-2269915714.6815896,147183717379.0029,-18505742.44090861,-36113.362804181445,11335.632462465308,-2246.0221720850345
0.0,-2348234508.3984118,147206808202.21176,-23050699.86642351,-36219.188444089334,11204.033806737214,-2220.4381617855875
0.0,-2311868352.665137,147196055258.58835,-20932104.90787441,-36180.67024954367,11253.462716638871,-2229.6114053870815
0.0,-2094073196.2712607,147125820173.8398,-7126415.547060885,-37348.4493811357,11777.161280533966,-2363.705457454796
0.0,-2147130850.901494,147148900459.10312,-11933445.554307159,-34757.60575423837,12606.973973153214,-2634.399379296026
0.0,-1875358358.4872892,147055621316.46695,6719794.782044194,-36521.49235850565,11123.244745630705,-2188.5120719467113
0.0,-1877096439.7807229,147056169671.29697,6612126.033696092,-36522.1770468036,11123.525744534385,-2188.6281063747842
0.0,-2241788953.119304,147175487352.39407,-16891568.61301663,-36042.62558007766,11418.12623440358,-2263.7090703323074
0.0,-2180781194.744867,147157995471.6692,-13523061.808279617,-35666.823784972155,11817.37228331448,-2363.263339966602
0.0,-2439672851.510345,147233963824.7009,-28418615.158493068,-36277.96645787227,11123.927750576355,-2207.0505410518545
0.0,-2655877341.608836,147298436041.09888,-41209859.362999745,-36331.8285840958,11018.157660003691,-2193.2974746500604
0.0,-2867331040.8891263,147361495058.14658,-53772699.965432435,-36356.87905281202,10951.660361372255,-2187.3811007928607
0.0,-2181803974.1504683,147158280280.53748,-13576986.38145553,-35679.19897522862,11805.053836576726,-2359.841204260965
0.0,-2045155547.76624,147109259253.67627,-3827050.2736885664,-36738.1032633896,11278.098664333045,-2228.02659435221
0.0,-2191189216.5430655,147160923099.1349,-14075292.304315612,-35776.145628795,11706.686115758645,-2333.419598699088
0.0,-2264063664.516499,147181996945.5244,-18167863.80859895,-36100.91124557704,11350.411221313654,-2249.1079253249936
0.0,-2356443637.164438,147209240154.38907,-23531351.6845287,-36226.270494191966,11194.695631211041,-2218.771861958451
0.0,-1861912514.9831605,147051433209.23547,7543758.577362881,-36516.520671422266,11121.318163470049,-2187.667771699315
0.0,-2432767258.365511,147231920523.0905,-28015447.46081957,-36274.69865865556,11128.50125697754,-2207.7505169083415
0.0,-2401513615.2930865,147222622801.54703,-26176409.77803583,-36257.95163691943,11151.819063682155,-2211.459231281972
0.0,-2278818122.3015265,147186328051.83722,-19017632.08336913,-36130.58843781482,11315.009464085211,-2241.7865073961257
0.0,-2341657876.1674294,147204863905.2766,-22667882.224271636,-36213.13968057175,11211.939192933065,-2221.8633273957507
0.0,-2264267851.791498,147182062342.95874,-18180125.730136883,-36101.34717190269,11349.880272587712,-2248.9995375003305
0.0,-2140940922.2165437,147147366055.68695,-11734565.653581414,-34293.63746498653,12933.894465320705,-2785.6246153734296
0.0,-2467847090.220171,147242351937.50815,-30080073.28729612,-36289.66549146605,11107.296849111062,-2204.582956332461
0.0,-2544387166.4691586,147265179004.41858,-34604357.13142287,-36308.99418017541,11067.483121362855,-2199.1405884177857
0.0,-2529574424.787273,147260761184.43948,-33728352.14110965,-36305.622915373846,11075.407383304037,-2200.184323062204
0.0,-2140629623.8549602,147147294284.46112,-11728838.507220158,-34263.39335443107,12953.541359960725,-2795.3477002893974
0.0,-2003552359.813156,147095879707.13058,-1190267.873483628,-36626.51438820026,11190.446884359157,-2207.0315981960775
0.0,-1843952678.704772,147045843265.50128,8638633.828828497,-36510.634658837305,11119.389406704937,-2186.6689847209773
0.0,-2077924461.999106,147120141198.11386,-5983795.834931828,-36984.34521518138,11480.533651995454,-2278.792621449545
0.0,-2639669857.4492736,147293602387.40833,-40249210.82549816,-36329.03236934949,11024.38165285784,-2193.9680645320304
0.0,-2150846359.7715735,147149853492.64206,-12077808.900937367,-34951.8487274241,12455.993391092812,-2573.48310165129
0.0,-2372718327.250982,147214067269.0059,-24484481.324022498,-36238.97757360339,11177.718219062945,-2215.8080835514616
0.0,-2271608355.1923485,147184207522.7753,-18600231.533127915,-36116.809283795614,11331.539119885523,-2245.184076127156
0.0,-2530923400.6547794,147261170610.57285,-33808673.226147726,-36305.919958776125,11074.677644512454,-2200.0886535095824
0.0,-2334796405.245084,147202836762.10703,-22267362.233057708,-36206.44178819927,11220.622818656864,-2223.452228813743
0.0,-1850019965.6703155,147047737313.7121,8266280.5354445735,-36512.53569960308,11119.968789955723,-2186.9899634379944
0.0,-2663303853.6934853,147300657268.2152,-41652425.88715813,-36333.050842886594,11015.38435486587,-2193.0048047182268
0.0,-2380242413.8742585,147216303055.35724,-24925657.789801933,-36244.32676767565,11170.47934883508,-2214.5717616079323
0.0,-2315119391.2370615,147197021602.57327,-21122662.93209923,-36184.67693990018,11248.40679826471,-2228.6458720549476
0.0,-2199969015.3687453,147163420959.98126,-14553650.264078304,-35846.34398938446,11633.417697310775,-2314.588858277443
0.0,-2575379787.875404,147274430917.86365,-36442333.04436847,-36316.10922452644,11051.976251368444,-2197.1749012859946
0.0,-1928717665.1737165,147072287165.72083,3448682.7636913983,-36548.11506271204,11136.710560029876,-2193.0891037529304
0.0,-2263343387.604952,147181792915.75653,-18128012.314081404,-36099.28680613617,11352.309192690953,-2249.5057767689777
0.0,-2002271755.72135,147095472549.81323,-1110166.2220154796,-36624.33497868974,11188.815265566578,-2206.633009354374
0.0,-2455493988.9550066,147238671148.7505,-29349784.524106268,-36284.86681753879,11114.201341477838,-2205.5918868539306
0.0,-2316716751.8710523,147197484871.73785,-21210823.217293516,-36186.619645031366,11245.965106221807,-2228.1921950553237
0.0,-2144422074.0134833,147148221822.42236,-11840646.707225041,-34581.046483489445,12736.729433771354,-2690.7671105067284
0.0,-2224867696.830431,147170580078.07428,-15937927.094129706,-35981.91031231888,11486.568764850748,-2279.147681143234
0.0,-2028680023.8190026,147103923309.16315,-2773924.362748991,-36681.69435144418,11233.014371276584,-2217.249317977388
0.0,-2314633329.625359,147196876477.56775,-21092465.539736442,-36184.08852476902,11249.149775462323,-2228.7929629465657
0.0,-2543842009.445235,147265028178.19504,-34576011.00799211,-36308.86096449041,11067.772657186193,-2199.1778012422183
0.0,-2397508640.7417073,147221432228.13248,-25939057.43010071,-36255.541678993264,11155.141895965111,-2212.007109169916
0.0,-2199678754.7733727,147163330855.42163,-14533751.139630012,-35844.336144438734,11635.585530739787,-2315.1722926617185
